game_pk,faced_pitcher,pitcher_side,batting_side,player_id,batting_order,PA,xwoba_raw,xwoba_shrunk,slot_weight,savant_backfill,model_tag,model_metric,snapshot_utc
824794,Payton Tolle,away,home,687952,4.0,145.0,0.35,0.33555117726517514,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Payton Tolle,away,home,683002,5.0,631.0,0.316,0.3158085341039233,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Payton Tolle,away,home,677956,6.0,38.0,0.155,0.27065245239107183,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Payton Tolle,away,home,665750,7.0,442.0,0.273,0.2806753476567674,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Payton Tolle,away,home,665966,8.0,263.0,0.265,0.27866401771341026,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Payton Tolle,away,home,681297,9.0,342.0,0.32,0.31877836748861516,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,701350,1.0,159.0,0.37,0.3486101869882931,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,681508,2.0,178.0,0.373,0.3519929439926903,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,668939,3.0,351.0,0.338,0.33281161514405305,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,596115,4.0,196.0,0.25,0.271824454155297,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,686765,5.0,200.0,0.323,0.32020012809989307,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,702332,6.0,515.0,0.288,0.29232526573978523,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,680776,7.0,553.0,0.297,0.2996953115313444,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,655316,8.0,319.0,0.299,0.30272324207629575,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824794,Kyle Bradish,home,away,642201,9.0,188.0,0.269,0.2848334667707219,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,804606,1.0,250.0,0.303,0.30631439551419404,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,664040,2.0,581.0,0.322,0.3209134191335799,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,668804,3.0,620.0,0.355,0.3493889422638443,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,693304,4.0,549.0,0.328,0.3259353442680553,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,665833,5.0,347.0,0.355,0.34596205465317204,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,699013,6.0,269.0,0.328,0.32436866783189133,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,687462,7.0,401.0,0.311,0.3117186395807743,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,694378,8.0,203.0,0.306,0.30883841065996015,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Walbert Ureña,away,home,680779,9.0,271.0,0.286,0.2937089984635254,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,687263,1.0,607.0,0.304,0.30549934714281174,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,545361,2.0,544.0,0.376,0.36646589818318,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,685133,3.0,259.0,0.312,0.3127243410305513,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,687093,4.0,384.0,0.317,0.31650421163216513,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,694208,5.0,284.0,0.29,0.29640635007804145,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,695681,6.0,71.0,0.25,0.2877780025144322,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,666139,7.0,291.0,0.288,0.29480316734007134,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,624428,8.0,129.0,0.256,0.2815896874671088,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823336,Paul Skenes,home,away,623168,9.0,172.0,0.243,0.26932367069841145,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,680757,1.0,551.0,0.322,0.3208633462825928,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,683953,2.0,445.0,0.299,0.30186245583480353,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,666176,3.0,574.0,0.326,0.32430866235900285,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,663993,4.0,379.0,0.335,0.3307412075782211,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,682657,5.0,352.0,0.304,0.30634521776541573,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,694197,6.0,99.0,0.3,0.3073368765325021,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,672275,7.0,297.0,0.309,0.31041067614601486,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,690984,8.0,160.0,0.29,0.29946168626910735,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Jackson Jobe,away,home,677587,9.0,524.0,0.292,0.2956218564582819,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,805808,1.0,618.0,0.35,0.3450696914066405,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,701678,2.0,280.0,0.301,0.3045790484999156,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,690993,3.0,393.0,0.335,0.3308621469167706,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,682985,4.0,506.0,0.358,0.35083834724417146,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,693307,5.0,546.0,0.346,0.3411393783745633,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,814430,6.0,39.0,0.342,0.322288046258762,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,701162,7.0,99.0,0.316,0.315296675527477,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,703601,8.0,126.0,0.321,0.31816831163702614,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824385,Gavin Williams,home,away,807726,9.0,13.0,0.348,0.3184428179643178,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,596019,1.0,366.0,0.34,0.3345494386909183,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,665742,2.0,382.0,0.419,0.39734032869287944,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,666182,3.0,597.0,0.326,0.32436447407455943,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,701807,4.0,558.0,0.338,0.33444382740116707,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,668901,5.0,264.0,0.314,0.31416494074167006,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,543760,6.0,471.0,0.305,0.3066813282486303,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,703492,7.0,20.0,0.298,0.3118336535830659,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,805999,8.0,409.0,0.312,0.3125108810019016,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Cesar Perdomo,away,home,620443,9.0,249.0,0.297,0.30204309005721464,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,687551,1.0,353.0,0.328,0.3250420274392228,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,646240,2.0,607.0,0.337,0.33383173752470713,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,805811,3.0,399.0,0.357,0.34850308302598776,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,813841,4.0,82.0,0.284,0.30081339796685663,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,808982,5.0,529.0,0.315,0.3149364680921588,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,678545,6.0,107.0,0.286,0.29981661077279187,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,687529,7.0,64.0,0.299,0.30851242945102386,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,701852,8.0,132.0,0.324,0.3199484415084824,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823578,Christian Scott,home,away,683766,9.0,150.0,0.237,0.2680401537198716,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,669065,1.0,437.0,0.331,0.3279460678397913,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,665052,2.0,246.0,0.364,0.34972265442187256,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,683357,3.0,309.0,0.3,0.303569776112391,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,805300,4.0,536.0,0.304,0.3056667270911445,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,681715,5.0,412.0,0.354,0.34630476255853104,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,691788,6.0,281.0,0.288,0.29498172816264545,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,672640,7.0,599.0,0.322,0.3209413997567495,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,688363,8.0,123.0,0.224,0.26462797502227764,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Clay Holmes,away,home,691594,9.0,405.0,0.288,0.2932674028316196,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,691718,1.0,636.0,0.369,0.36160874786680425,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,673548,2.0,550.0,0.338,0.33440005912302756,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,683737,3.0,629.0,0.328,0.32616191828527835,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,608324,4.0,636.0,0.318,0.31753809569289115,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,664023,5.0,572.0,0.312,0.312386961949357,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,663538,6.0,607.0,0.323,0.3218119355445091,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,699393,7.0,198.0,0.299,0.3042350282884829,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,624424,8.0,253.0,0.328,0.32420407487243036,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
823822,Tyler Phillips,home,away,608348,9.0,376.0,0.311,0.3117563832562351,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,665161,1.0,396.0,0.33,0.32689523877009663,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,670541,2.0,612.0,0.45,0.43098320004208984,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,670623,3.0,573.0,0.321,0.3200490912778126,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,514888,4.0,487.0,0.272,0.27925730567285845,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,572233,5.0,559.0,0.301,0.30306379124426086,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,676369,6.0,102.0,0.348,0.33146553678201934,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,662139,7.0,477.0,0.288,0.2926101185961315,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,701358,8.0,494.0,0.319,0.31825932395617496,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Eduardo Rodriguez,away,home,543877,9.0,252.0,0.238,0.25976147281240886,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,672695,1.0,591.0,0.329,0.32691611929083636,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,606466,2.0,531.0,0.35,0.34438991827253235,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,672515,3.0,464.0,0.366,0.356886592960936,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,571448,4.0,515.0,0.283,0.28813827386986646,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,682998,5.0,597.0,0.341,0.3372123937302266,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,694371,6.0,134.0,0.317,0.3159745232049911,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,543510,7.0,141.0,0.292,0.3013777528214436,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,545121,8.0,443.0,0.3,0.30268883688760206,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824142,Peter Lambert,home,away,691783,9.0,87.0,0.308,0.3115296172725557,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,670231,1.0,97.0,0.321,0.3177514641115122,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,677951,2.0,544.0,0.384,0.3732236621583353,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,686469,3.0,405.0,0.324,0.3221386899603325,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,521692,4.0,551.0,0.305,0.306474713410089,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,668942,5.0,97.0,0.221,0.2685128854313092,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,679845,6.0,369.0,0.298,0.3015395275692279,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,686555,7.0,462.0,0.296,0.29930967692165106,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,571912,8.0,34.0,0.156,0.27435849574602916,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Spencer Arrighetti,away,home,664728,9.0,272.0,0.265,0.2783334366396987,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,703520,1.0,107.0,0.278,0.2956813450723088,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,664770,2.0,382.0,0.285,0.2911411585683982,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,665489,3.0,537.0,0.333,0.33011152029822277,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,660821,4.0,293.0,0.326,0.32309933442739924,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,672960,5.0,555.0,0.318,0.31748097470224107,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,815873,6.0,44.0,0.247,0.2939447113192216,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,669701,7.0,196.0,0.288,0.29698661631745915,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,665926,8.0,447.0,0.268,0.2765192658683143,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
824065,Randy Dobnak,home,away,678218,9.0,246.0,0.313,0.3134625388149362,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
822848,Ian Seymour,away,home,677649,1.0,515.0,0.307,0.30823583484547623,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
822848,Ian Seymour,away,home,608369,2.0,348.0,0.352,0.3436518714954641,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
822848,Ian Seymour,away,home,679822,3.0,209.0,0.329,0.3243399301940709,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-06T16:55:11.502429+00:00
